# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_2	cds	778469	778858	-	CR182_01835	rpsK	30S ribosomal protein S11	COG:COG0100, COG:J, GO:0003735, GO:0005840, GO:0006412, RefSeq:WP_004028449.1, SO:0001217, UniParc:UPI000239F935, UniRef:UniRef100_A0AAI9T2E4, UniRef:UniRef50_C1CXD6, UniRef:UniRef90_R4UI59
contig_2	cds	778848	779243	-	CR182_01836	rpsM	30S ribosomal protein S13	COG:COG0099, COG:J, GO:0003723, GO:0003735, GO:0005840, GO:0006412, KEGG:K02952, SO:0001217, UniRef:UniRef50_Q50297, UniRef:UniRef90_R4UD45
contig_2	cds	779412	779630	-	CR182_01837	infA	translation initiation factor IF-1	COG:COG0361, COG:J, GO:0003743, GO:0005829, GO:0006413, GO:0019843, GO:0043022, KEGG:K02518, RefSeq:WP_004028446.1, SO:0001217, UniParc:UPI000239F932, UniRef:UniRef100_A0AAI9T298, UniRef:UniRef50_P0A3K4, UniRef:UniRef90_P61694
contig_2	cds	779655	780293	-	CR182_01838		adenylate kinase	EC:2.7.4.3, GO:0005524, GO:0006139, GO:0019205, SO:0001217, UniRef:UniRef50_A0A0K2JFG4, UniRef:UniRef90_A0A0K2JFG4
contig_2	cds	780312	781739	-	CR182_01839	secY	preprotein translocase subunit SecY	GO:0015031, GO:0016020, GO:0043952, SO:0001217, UniRef:UniRef50_P10250, UniRef:UniRef90_A0A0K2JFH9
contig_2	cds	781739	782176	-	CR182_01840	rplO	50S ribosomal protein L15	GO:0003735, GO:0006412, GO:0015934, GO:0019843, GO:0022625, KEGG:K02876, SO:0001217, UniRef:UniRef50_Q5M2D2, UniRef:UniRef90_Q6XYX0
contig_2	cds	782189	782803	-	CR182_01841	rpsE	30S ribosomal protein S5	GO:0003735, GO:0006412, GO:0015935, KEGG:K02988, SO:0001217, UniRef:UniRef50_P10128, UniRef:UniRef90_A0A0K2JF17
contig_2	cds	782822	783187	-	CR182_01842	rplR	50S ribosomal protein L18	GO:0003735, GO:0005840, GO:0006412, GO:0008097, GO:0022625, SO:0001217, UniRef:UniRef50_Q6XYX2, UniRef:UniRef90_Q6XYX2
contig_2	cds	783209	783748	-	CR182_01843	rplF	50S ribosomal protein L6	GO:0002181, GO:0003735, GO:0005840, GO:0006412, GO:0019843, GO:0022625, SO:0001217, UniRef:UniRef50_B8DNB1, UniRef:UniRef90_Q14PJ7
contig_2	cds	783773	784159	-	CR182_01844	rpsH	30S ribosomal protein S8	GO:0003735, GO:0005737, GO:0005840, GO:0006412, GO:0019843, GO:1990904, SO:0001217, UniParc:UPI000DF63B37, UniRef:UniRef100_A0A432ZXL8, UniRef:UniRef50_P12879, UniRef:UniRef90_Q6XYX4
contig_2	cds	784182	784367	-	CR182_01845	rpsZ	type Z 30S ribosomal protein S14	GO:0003735, GO:0005840, GO:0006412, GO:0019843, GO:0046872, GO:1990904, KEGG:K02954, SO:0001217, UniRef:UniRef50_P10130, UniRef:UniRef90_Q14PJ9
contig_2	cds	784381	784923	-	CR182_01846	rplE	50S ribosomal protein L5	GO:0000049, GO:0003735, GO:0005840, GO:0006412, GO:0019843, GO:1990904, KEGG:K02931, SO:0001217, UniRef:UniRef50_Q5SHQ0, UniRef:UniRef90_Q6XYX6
contig_2	cds	784943	785263	-	CR182_01847	rplX	50S ribosomal protein L24	GO:0003735, GO:0005840, GO:0006412, GO:0019843, GO:1990904, SO:0001217, UniRef:UniRef50_O31166, UniRef:UniRef90_O31166
contig_2	cds	785274	785642	-	CR182_01848	rplN	50S ribosomal protein L14	COG:COG0093, COG:J, GO:0003735, GO:0006412, GO:0015934, GO:0022625, GO:0070180, KEGG:K02874, RefSeq:WP_400248320.1, SO:0001217, UniParc:UPI0037DC297A, UniRef:UniRef100_UPI0037DC297A, UniRef:UniRef50_A5FMZ0, UniRef:UniRef90_O31165
contig_2	cds	785664	785921	-	CR182_01849		Small ribosomal subunit protein uS17	SO:0001217, UniRef:UniRef50_O31164
contig_2	cds	785921	786931	-	CR182_01850		Large ribosomal subunit protein uL29	SO:0001217, UniRef:UniRef50_O31163
contig_2	cds	786935	787348	-	CR182_01851	rplP	50S ribosomal protein L16	COG:COG0197, COG:J, GO:0000049, GO:0003735, GO:0006412, GO:0019843, GO:0022625, KEGG:K02878, SO:0001217, UniRef:UniRef50_P02415, UniRef:UniRef90_O31162
contig_2	cds	787348	788106	-	CR182_01852	rpsC	30S ribosomal protein S3	GO:0003729, GO:0003735, GO:0006412, GO:0019843, GO:0022627, KEGG:K02982, SO:0001217, UniRef:UniRef50_O31161, UniRef:UniRef90_O31161
contig_2	cds	788126	788464	-	CR182_01853	rplV	50S ribosomal protein L22	GO:0003735, GO:0006412, GO:0015934, GO:0019843, GO:0022625, KEGG:K02890, SO:0001217, UniRef:UniRef50_P10139, UniRef:UniRef90_O31160
contig_2	cds	788493	788768	-	CR182_01854	rpsS	30S ribosomal protein S19	GO:0000028, GO:0003735, GO:0005737, GO:0006412, GO:0015935, GO:0019843, SO:0001217, UniRef:UniRef50_Q5SHP2, UniRef:UniRef90_Q6XYY2
contig_2	cds	788852	789685	-	CR182_01855	rplB	50S ribosomal protein L2	GO:0002181, GO:0003723, GO:0003735, GO:0006412, GO:0015934, GO:0016740, GO:0019843, KEGG:K02886, SO:0001217, UniRef:UniRef50_Q85FI1, UniRef:UniRef90_P60404
contig_2	cds	789741	790028	-	CR182_01856	rplW	50S ribosomal protein L23	GO:0003735, GO:0005840, GO:0006412, SO:0001217, UniRef:UniRef50_Q6F1Z2, UniRef:UniRef90_A0A0K2JF01
contig_2	cds	790028	790411	-	CR182_01857	rplD	(pseudo) 50S ribosomal protein L4	GO:0003735, GO:0005840, GO:0006412, GO:0019843, GO:0022625, GO:1990904, SO:0001217, UniRef:UniRef50_P61065, UniRef:UniRef90_P61069
contig_2	cds	790421	790654	-	CR182_01858		hypothetical protein	
contig_2	cds	790677	791453	-	CR182_01859	rplC	50S ribosomal protein L3	GO:0003735, GO:0005840, GO:0006412, GO:0019843, GO:0022625, KEGG:K02906, SO:0001217, UniRef:UniRef50_Q6F1Z4, UniRef:UniRef90_P60457
contig_2	cds	791518	791826	-	CR182_01860	rpsJ	30S ribosomal protein S10	COG:COG0051, COG:J, GO:0003723, GO:0003735, GO:0005840, GO:0006412, SO:0001217, UniRef:UniRef50_Q6F7R1, UniRef:UniRef90_R4UI36
contig_2	cds	792303	792473	+	CR182_01861		Spiroplasmavirus-related protein	SO:0001217, UniRef:UniRef50_A0A0K2JEZ6
contig_2	cds	792603	793073	-	CR182_01862		Ribosomal RNA large subunit methyltransferase H	EC:2.1.1.177, KEGG:K00783, SO:0001217, UniRef:UniRef50_R4U5E7, UniRef:UniRef90_A0A0K2JF00
contig_2	cds	793073	794053	-	CR182_01863		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A345DNP3, UniRef:UniRef90_A0A345DNP3
contig_2	cds	794044	794295	-	CR182_01864		hypothetical protein	
contig_2	cds	794350	795726	-	CR182_01865	dnaB	replicative DNA helicase	EC:5.6.2.3, GO:0003677, GO:0003678, GO:0005524, GO:0006260, KEGG:K02314, SO:0001217, UniRef:UniRef50_R4UKK7, UniRef:UniRef90_A0A1J0TZQ8
contig_2	cds	795730	796179	-	CR182_01866	rplI	50S ribosomal protein L9	GO:0003735, GO:0005840, GO:0006412, KEGG:K02939, SO:0001217, UniRef:UniRef50_A0A345DNP5, UniRef:UniRef90_A0A345DNP5
contig_2	cds	796262	797191	-	CR182_01867		Spiroplasmavirus-related protein	SO:0001217, UniRef:UniRef50_A0A0K2JEZ0, UniRef:UniRef90_A0A0K2JEZ0
contig_2	tRNA	797374	797449	-	CR182_01868	trnA	tRNA-Ala(tgc)	SO:0000254
contig_2	tRNA	797468	797544	-	CR182_01869	trnI	tRNA-Ile(gat)	SO:0000263
contig_2	cds	797801	797998	+	CR182_01870		Transposase	SO:0001217, UniRef:UniRef50_A0A433ERA3
contig_2	cds	799100	799204	-	CR182_01871		hypothetical protein	
contig_2	cds	799421	801217	-	CR182_01872	pepF	oligoendopeptidase F	EC:3.4.24.-, GO:0004222, GO:0006508, KEGG:K08602, SO:0001217, UniRef:UniRef50_A0A397FTW7, UniRef:UniRef90_A0AAJ4EKR1
contig_2	cds	801348	802697	+	CR182_01873		Putative leucyl aminopeptidase transmembrane protein	SO:0001217, UniRef:UniRef50_A0A1B3SM84, UniRef:UniRef90_Q14L96
contig_2	cds	802767	803033	-	CR182_01874		hypothetical protein	
contig_2	cds	803091	803444	-	CR182_01875		hypothetical protein	
contig_2	cds	803460	803813	-	CR182_01876		hypothetical protein	PFAM:PF00702.32, PFAM:PF08282.18
contig_2	cds	803896	804348	+	CR182_01877		Transposase Helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3S0SKZ0
contig_2	cds	804585	804722	+	CR182_01878		Transposase	SO:0001217, UniRef:UniRef50_A0A2P6FAK5, UniRef:UniRef90_A0A3S0SM09
contig_2	cds	804866	805639	-	CR182_01879		IS30 family transposase	SO:0001217, UniRef:UniRef50_A0A3S0TRV6
contig_2	cds	805581	805820	-	CR182_01880		(pseudo) helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_UPI00286ECAAF, UniRef:UniRef90_UPI00286ECAAF
contig_2	cds	806248	806385	-	CR182_01881		Transposase	SO:0001217, UniRef:UniRef50_A0A2P6FAK5, UniRef:UniRef90_A0A2P6FA02
contig_2	cds	806793	807071	-	CR182_01882		Transposase Helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2P6FEP8
contig_2	cds	807130	807333	+	CR182_01883		(pseudo) Adhesin P54	SO:0001217, UniRef:UniRef50_A0A2P6F8E1, UniRef:UniRef50_A0A345DRW7, UniRef:UniRef90_A0A2P6F9C6
contig_2	cds	807394	807528	+	CR182_01884		hypothetical protein	
contig_2	cds	807600	807848	+	CR182_01885		(pseudo) p123	SO:0001217, UniRef:UniRef50_A0A0K2JEX5, UniRef:UniRef50_UPI0013A07FCE, UniRef:UniRef90_A0A3S0SKV4, UniRef:UniRef90_UPI0032B174A2
contig_2	cds	807935	808705	+	CR182_01886		p123	SO:0001217, UniRef:UniRef50_A0A2P6F8E7, UniRef:UniRef90_A0A0K2JHM2
contig_2	cds	808712	808960	+	CR182_01887		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A2P6F8D8
contig_2	cds	809033	809248	+	CR182_01888		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0010572FFB, UniRef:UniRef90_UPI0030D201FD
contig_2	cds	809200	809469	+	CR182_01889		(pseudo) DUF3688 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2P6F8J8, UniRef:UniRef90_A0A2P6F9A8
contig_2	cds	809751	810035	+	CR182_01890		hypothetical protein	
contig_2	cds	810328	813036	-	CR182_01891	mgtA	magnesium-translocating P-type ATPase	EC:7.2.2.14, GO:0015444, GO:0015693, GO:0016020, KEGG:K01531, SO:0001217, UniRef:UniRef50_R4U4S7, UniRef:UniRef90_A0A3S0TSH7
contig_2	cds	813387	813671	-	CR182_01892		PTS system, cellobiose-specific IIB component	SO:0001217, UniRef:UniRef50_A0A1J0U1U5
contig_2	cds	813851	815485	-	CR182_01893		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A1J0U1R8, UniRef:UniRef90_A0A345DP32
contig_2	cds	815558	816172	-	CR182_01894		(pseudo) Transmembrane protein	SO:0001217, UniRef:UniRef50_A0A0K2JI68, UniRef:UniRef50_UPI00313D942E, UniRef:UniRef90_A0A0K2JI68, UniRef:UniRef90_UPI00313D942E
contig_2	cds	816904	818130	-	CR182_01895		IS3 family transposase	GO:0004803, SO:0001217, UniRef:UniRef50_A0A2S8NUK1, UniRef:UniRef90_UPI0020A01FF6
contig_2	cds	818265	818504	+	CR182_01896		Spiroplasmavirus-related protein	SO:0001217, UniRef:UniRef50_A0A0K2JHV7, UniRef:UniRef90_UPI0037DC6F84
contig_2	cds	819010	819216	+	CR182_01897		hypothetical protein	SO:0001217, UniRef:UniRef50_Q14MA8, UniRef:UniRef90_A0A2P6FFU0
contig_2	cds	819231	819389	+	CR182_01898		Spiroplasmavirus-related protein	SO:0001217, UniRef:UniRef50_A0A0K2JF61, UniRef:UniRef90_UPI0037DD36A5
contig_2	cds	819680	819802	+	CR182_01899		hypothetical protein	
contig_2	cds	819839	819988	+	CR182_01900		hypothetical protein	
contig_2	cds	820330	820668	+	CR182_01901		Transposase Helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2P6FCQ3
contig_2	cds	820610	820909	+	CR182_01902		transposase	SO:0001217, UniRef:UniRef50_UPI0023EF2C66
contig_2	cds	820937	821074	+	CR182_01903		Transposase DDE domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2P6FAK5
contig_2	cds	821393	821515	+	CR182_01904		hypothetical protein	
contig_2	cds	821744	822724	+	CR182_01905		Integrase catalytic domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2S8NUK1
contig_2	cds	822773	823015	+	CR182_01906		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0037DD9348
contig_2	cds	823585	823956	-	CR182_01907		Transposase Helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2P6FCQ3
contig_2	cds	824439	827927	-	CR182_01908		ABC3 transporter permease C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_W0GR00, UniRef:UniRef90_A0AAI9T3N9
contig_2	cds	828244	828414	-	CR182_01909		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0037DCF2FF, UniRef:UniRef90_UPI0037DCF2FF
contig_2	cds	828528	829049	-	CR182_01910		(pseudo) HAD-IC family P-type ATPase	SO:0001217, UniRef:UniRef50_Q14QL4, UniRef:UniRef90_UPI0037DD4D46
contig_2	cds	830059	830175	-	CR182_01911		hypothetical protein	
contig_2	cds	830203	830766	-	CR182_01912		hypothetical protein	PFAM:PF00690.31
contig_2	cds	831359	831811	-	CR182_01913		Transposase Helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3S0SKZ0
contig_2	cds	832037	832690	-	CR182_01914	budA	acetolactate decarboxylase	EC:4.1.1.5, GO:0045151, GO:0047605, KEGG:K01575, SO:0001217, UniRef:UniRef50_A0A0H3XMC3, UniRef:UniRef90_A0A432ZX85
contig_2	cds	832868	833758	-	CR182_01915	fba	class II fructose-1,6-bisphosphate aldolase	EC:4.1.2.13, GO:0004332, GO:0006096, GO:0008270, GO:0030388, KEGG:K01624, SO:0001217, UniRef:UniRef50_P75089, UniRef:UniRef90_Q14QK9
contig_2	cds	834084	834917	-	CR182_01916	mutM	DNA-formamidopyrimidine glycosylase	EC:3.2.2.23, EC:4.2.99.18, GO:0005737, GO:0006281, GO:0008534, GO:0046872, KEGG:K10563, SO:0001217, UniRef:UniRef50_A0A9E1HIZ5, UniRef:UniRef90_Q14QK8
contig_2	cds	835023	837632	-	CR182_01917	polA	DNA polymerase I	EC:2.7.7.7, GO:0003676, GO:0003677, GO:0003887, GO:0006261, GO:0008408, SO:0001217, UniRef:UniRef50_A0A1J0U234, UniRef:UniRef90_A0A0K2JEH9
contig_2	cds	837700	838446	-	CR182_01918		4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	EC:2.7.1.148, KEGG:K00919, SO:0001217, UniRef:UniRef50_W0GMS0, UniRef:UniRef90_A0A0K2JEI8
contig_2	cds	838449	839297	-	CR182_01919	rsmA	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	EC:2.1.1.182, GO:0000179, GO:0006364, SO:0001217, UniRef:UniRef50_W0GSI6, UniRef:UniRef90_A0A0K2JEX1
contig_2	cds	839297	839815	-	CR182_01920	rnmV	ribonuclease M5	EC:3.1.26.8, GO:0006364, GO:0043822, KEGG:K05985, SO:0001217, UniRef:UniRef50_R4UKC9, UniRef:UniRef90_Q14QK4
contig_2	cds	839944	840993	+	CR182_01921	mreB	Cell shape-determining protein MreB	SO:0001217, UniRef:UniRef50_S5LXM4, UniRef:UniRef90_A0A432ZXA7
contig_2	cds	841254	842312	+	CR182_01922	mreB	Cell shape-determining protein MreB	SO:0001217, UniRef:UniRef50_A0A0H3XJK5, UniRef:UniRef90_A0A2P6FG80
contig_2	cds	842283	842948	-	CR182_01923		IS3 family transposase	GO:0004803, SO:0001217, UniRef:UniRef50_UPI00209ED3AB, UniRef:UniRef90_UPI00209ED3AB
contig_2	cds	842994	843305	-	CR182_01924		(pseudo) Transposase	SO:0001217, UniRef:UniRef50_A0AAX3T064, UniRef:UniRef90_UPI00209D5C42
contig_2	cds	844257	844652	+	CR182_01925		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0011BB5E42, UniRef:UniRef50_UPI00209DD207, UniRef:UniRef90_UPI0011BB5E42, UniRef:UniRef90_UPI00209DD207
contig_2	cds	845081	845254	-	CR182_01926		transposase family protein	SO:0001217, UniRef:UniRef50_UPI0020C48136
contig_2	cds	845196	845534	-	CR182_01927		Transposase Helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2P6FCQ3
contig_2	cds	845737	846339	+	CR182_01928	yigZ	YigZ family protein	SO:0001217, UniRef:UniRef50_R4UHA1, UniRef:UniRef90_UPI00327E8728
contig_2	cds	846314	846955	-	CR182_01929	trmB	tRNA (guanosine(46)-N7)-methyltransferase TrmB	EC:2.1.1.33, GO:0006400, GO:0008176, SO:0001217, UniRef:UniRef50_Q14KZ3, UniRef:UniRef90_A0A0K2JFJ7
contig_2	cds	846939	848978	-	CR182_01930		EAL domain-containing protein	SO:0001217, UniRef:UniRef50_R4U7D3, UniRef:UniRef90_A0A0K2JEK6
contig_2	tmRNA	849368	849790	-	CR182_01931	ssrA	transfer-messenger RNA, SsrA	SO:0000584
contig_2	cds	849800	850531	-	CR182_01932		Transmembrane protein	SO:0001217, UniRef:UniRef50_A0A345DSC4
contig_2	cds	850477	851091	-	CR182_01933		(pseudo) RDD domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1J0U208, UniRef:UniRef90_UPI0032B15070
contig_2	cds	851321	851542	-	CR182_01934		hypothetical protein	
contig_2	cds	851717	852025	-	CR182_01935		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_UPI001F5439C8, UniRef:UniRef90_UPI0032B2E3BE
contig_2	cds	852269	852478	-	CR182_01936		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0032B19AC2, UniRef:UniRef90_UPI0037DD7A65
contig_2	cds	853066	853317	+	CR182_01937		transposase family protein	SO:0001217, UniRef:UniRef50_A0A3S0SEN2, UniRef:UniRef90_UPI00313BABEA
contig_2	cds	853259	853564	+	CR182_01938		Transposase IS4-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0C1HH58
contig_2	cds	853586	853723	+	CR182_01939		Transposase	SO:0001217, UniRef:UniRef50_A0A2P6FAK5, UniRef:UniRef90_A0A3S0SM09
contig_2	cds	854076	854378	+	CR182_01940		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A2P6FEI7, UniRef:UniRef90_A0A2P6FEI7
contig_2	ncRNA-region	854675	854836	+			Ribosomal protein L10 leader	RFAM:RF00557, SO:0000140
contig_2	cds	854855	855346	+	CR182_01941	rplJ	50S ribosomal protein L10	GO:0003735, GO:0006412, GO:0015934, KEGG:K02864, SO:0001217, UniRef:UniRef50_R4UMU9, UniRef:UniRef90_A0A0K2JEJ6
contig_2	cds	855402	855764	+	CR182_01942	rplL	50S ribosomal protein L7/L12	GO:0003735, GO:0005840, GO:0006412, SO:0001217, UniRef:UniRef50_Q6F0L4, UniRef:UniRef90_A0A345DSC8
contig_2	cds	856314	856592	+	CR182_01943		Spiroplasma plectrovirus-related protein	SO:0001217, UniRef:UniRef50_A0A345DSC6
contig_2	cds	856765	859089	+	CR182_01944		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A1J0U216, UniRef:UniRef90_A0AAJ4EL21
contig_2	cds	859120	861264	+	CR182_01945		FtsX-like permease family protein	SO:0001217, UniRef:UniRef50_UPI001F470881
contig_2	cds	861252	863366	+	CR182_01946		(pseudo) FtsX-like permease family protein	SO:0001217, UniRef:UniRef50_W0GSG8, UniRef:UniRef90_A0AAJ4EL15
contig_2	cds	863687	864148	+	CR182_01947		(pseudo) DUF945 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1J0U209, UniRef:UniRef90_UPI0032738EB0
contig_2	cds	864271	864648	+	CR182_01948		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_A0AAX3SYM1, UniRef:UniRef50_Q14KY8, UniRef:UniRef90_Q14KY8
contig_2	cds	864664	865662	+	CR182_01949		(pseudo) Glycoside hydrolase 123 catalytic domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1J0U210, UniRef:UniRef90_A0AAI9T3Y9
contig_2	cds	865986	866342	-	CR182_01950		DDE Tnp4 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A433ERG5
contig_2	cds	866371	866589	-	CR182_01951		Transposase family protein	SO:0001217, UniRef:UniRef50_A0A3S0SEN2
contig_2	cds	867042	867230	+	CR182_01952		hypothetical protein	
contig_2	cds	868125	868436	-	CR182_01953		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0037DDA9A8, UniRef:UniRef90_UPI0037DDA9A8
contig_2	cds	868641	868895	-	CR182_01954		hypothetical protein	
contig_2	cds	869197	869487	-	CR182_01955		hypothetical protein	PFAM:PF01170.24
contig_2	cds	869588	869815	-	CR182_01956		hypothetical protein	
contig_2	cds	870162	870410	-	CR182_01957		hypothetical protein	PFAM:PF13588.12
contig_2	cds	870591	871040	-	CR182_01958		hypothetical protein	PFAM:PF12762.13
contig_2	cds	871723	872316	+	CR182_01959		phage terminase large subunit	KEGG:K06909, SO:0001217, UniRef:UniRef50_UPI003364CE9C, UniRef:UniRef90_UPI003364CE9C
contig_2	cds	872598	872882	+	CR182_01960		Transposase Helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2P6FBT4
contig_2	cds	873119	873256	+	CR182_01961		Transposase DDE domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2P6FAK5
contig_2	cds	873614	873838	+	CR182_01962		PBSX family phage terminase large subunit	SO:0001217, UniRef:UniRef50_A0A3S0UL75
contig_2	cds	874021	874260	+	CR182_01963		Terminase-like family	SO:0001217, UniRef:UniRef50_A0A2P6F9K3, UniRef:UniRef90_A0A2P6F9K3
contig_2	cds	874260	874361	+	CR182_01964		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A2P6F8D6, UniRef:UniRef90_A0A2P6F8D6
contig_2	cds	874531	874830	+	CR182_01965		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_A0A3S0URV8, UniRef:UniRef90_A0A2P6F8F3
contig_2	cds	875166	875300	+	CR182_01966		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_UPI00209CA79B, UniRef:UniRef90_UPI00209CA79B
contig_2	cds	876628	876741	-	CR182_01967		(pseudo) Transposase	SO:0001217, UniRef:UniRef50_A0A2P6FAK5, UniRef:UniRef90_A0A3S0SM09
contig_2	cds	877128	877430	-	CR182_01968		transposase family protein	SO:0001217, UniRef:UniRef50_A0A2P6FEP8, UniRef:UniRef90_UPI0037DCD7EA
contig_2	cds	877827	879104	-	CR182_01969	yidC	Membrane protein insertase YidC	KEGG:K03217, SO:0001217, UniRef:UniRef50_W6ANY7, UniRef:UniRef90_A0A3S0RTB4
contig_2	cds	879120	879476	-	CR182_01970	rnpA	ribonuclease P protein component	EC:3.1.26.5, GO:0000049, GO:0004526, GO:0008033, SO:0001217, UniRef:UniRef50_R4UKE7, UniRef:UniRef90_A0A0K2JJF5
contig_2	cds	879479	879811	-	CR182_01971	rpmH	50S ribosomal protein L34	GO:0000315, GO:0003735, GO:0006412, GO:0022625, KEGG:K02914, SO:0001217, UniRef:UniRef50_A0A432ZWL5, UniRef:UniRef90_A0A432ZWL5
contig_2	cds	879768	881213	-	CR182_01972	guaB	IMP dehydrogenase	EC:1.1.1.205, GO:0003938, GO:0006164, KEGG:K00088, SO:0001217, UniRef:UniRef50_O67820, UniRef:UniRef90_A0A1J0U246
contig_2	cds	881506	882330	-	CR182_01973		Spiroplasmavirus-related protein	SO:0001217, UniRef:UniRef50_A0AAI9X1C9
contig_2	cds	882503	882835	+	CR182_01974		Transposase of is30 family n-terminal and c-terminal truncated protein	SO:0001217, UniRef:UniRef50_Q14LY5
contig_2	cds	883385	883504	-	CR182_01975		hypothetical protein	
contig_2	cds	883883	885235	+	CR182_01976	dnaA	chromosomal replication initiator protein DnaA	GO:0003677, GO:0003688, GO:0005524, GO:0005737, GO:0005886, GO:0006270, GO:0006275, GO:0016887, KEGG:K02313, SO:0001217, UniRef:UniRef50_P34028, UniRef:UniRef90_P34028
contig_2	cds	885411	886529	+	CR182_01977	dnaN	DNA polymerase III subunit beta	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0005737, GO:0006260, GO:0006271, GO:0008408, GO:0009360, KEGG:K02338, SO:0001217, UniRef:UniRef50_P34029, UniRef:UniRef90_P34029
contig_2	cds	886697	888616	+	CR182_01978	gyrB	DNA topoisomerase (ATP-hydrolyzing) subunit B	EC:5.6.2.2, GO:0003677, GO:0003918, GO:0005524, GO:0005694, GO:0005737, GO:0006261, GO:0006265, GO:0034335, GO:0046872, KEGG:K02470, SO:0001217, UniRef:UniRef50_P22447, UniRef:UniRef90_P34031
contig_2	cds	888629	891130	+	CR182_01979	gyrA	DNA gyrase subunit A	EC:5.6.2.2, GO:0003677, GO:0003916, GO:0003918, GO:0005524, GO:0006259, GO:0006265, KEGG:K02469, SO:0001217, UniRef:UniRef50_P05653, UniRef:UniRef90_P34030
contig_2	cds	891096	892364	+	CR182_01980	serS	serine--tRNA ligase	EC:6.1.1.11, GO:0000166, GO:0004828, GO:0005524, GO:0006434, KEGG:K01875, SO:0001217, UniRef:UniRef50_B8GQ80, UniRef:UniRef90_A0A0K2JFA7
contig_2	ncRNA	892491	892581	+	CR182_01981	Bacteria_small_SRP	Bacterial small signal recognition particle RNA	RFAM:RF00169, SO:0000655
contig_2	cds	892562	893041	+	CR182_01982		tRNA(adenine(34)) deaminase	SO:0001217, UniRef:UniRef50_R4U2K4, UniRef:UniRef90_A0A0K2JET8
contig_2	cds	893108	894361	+	CR182_01983	dnaX	DNA polymerase III subunit gamma/tau	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0005524, GO:0006260, GO:0009360, KEGG:K02343, SO:0001217, UniRef:UniRef50_UPI001F4D2199, UniRef:UniRef90_UPI001EF87B7A
contig_2	cds	894622	895149	+	CR182_01984		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI001F4D2072, UniRef:UniRef90_UPI001EF893B9
contig_2	cds	895167	895325	+	CR182_01985		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0032B25275
