# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	3	1352	+	GCF_964030635_00001	dnaA	(5' truncated) chromosomal replication initiator protein DnaA	GO:0003677, GO:0003688, GO:0005524, GO:0005737, GO:0005886, GO:0006270, GO:0006275, GO:0016887, KEGG:K02313, SO:0001217, UniRef:UniRef50_P34028, UniRef:UniRef90_P34028
contig_1	cds	1613240	1614061	+	GCF_964030635_02064		Transposase	SO:0001217, UniRef:UniRef50_A0A2S8NS47
contig_1	cds	1614278	1614517	+	GCF_964030635_02065		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A2S8NQ29
contig_1	cds	1614767	1615615	+	GCF_964030635_02066		hypothetical protein	PFAM:PF00665.32, PFAM:PF13276.12, PFAM:PF13683.12
contig_1	cds	1615809	1616189	+	GCF_964030635_02067		hypothetical protein	
contig_1	cds	1616189	1616425	+	GCF_964030635_02068		DUF4321 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2P6FBQ7, UniRef:UniRef90_UPI0037DDD561
contig_1	cds	1616460	1617197	+	GCF_964030635_02069		hypothetical protein	
contig_1	cds	1617458	1617649	+	GCF_964030635_02070		hypothetical protein	
contig_1	cds	1617699	1617962	+	GCF_964030635_02071		transposase family protein	SO:0001217, UniRef:UniRef50_A0A432ZV48, UniRef:UniRef90_UPI0030D2CBE0
contig_1	cds	1618223	1618468	+	GCF_964030635_02072		(pseudo) DDE-type integrase/transposase/recombinase	SO:0001217, UniRef:UniRef50_UPI0030D2D128, UniRef:UniRef50_UPI00313D07F3, UniRef:UniRef90_UPI0030D142F9
contig_1	cds	1618637	1618819	+	GCF_964030635_02073		IS3 family transposase	GO:0004803, RefSeq:WP_338955504.1, SO:0001217, UniParc:UPI0030CA7892, UniRef:UniRef100_UPI0030CFC166, UniRef:UniRef50_UPI002481DC89, UniRef:UniRef90_UPI0030CFC166
contig_1	cds	1619086	1619220	-	GCF_964030635_02074		(pseudo) IS1 family transposase	SO:0001217, UniRef:UniRef50_A0A3S0TS16, UniRef:UniRef90_UPI00313B0A4C
contig_1	cds	1619478	1620749	-	GCF_964030635_02075	serS	serine--tRNA ligase	EC:6.1.1.11, GO:0000166, GO:0004828, GO:0005524, GO:0006434, KEGG:K01875, SO:0001217, UniRef:UniRef50_A5VHP5, UniRef:UniRef90_UPI0030D3D206
contig_1	cds	1620753	1623215	-	GCF_964030635_02076	gyrA	DNA gyrase subunit A	EC:5.6.2.2, GO:0003677, GO:0003916, GO:0003918, GO:0005524, GO:0006259, GO:0006265, KEGG:K02469, SO:0001217, UniRef:UniRef50_P05653, UniRef:UniRef90_P34030
contig_1	cds	1623232	1625151	-	GCF_964030635_02077	gyrB	DNA topoisomerase (ATP-hydrolyzing) subunit B	EC:5.6.2.2, GO:0003677, GO:0003918, GO:0005524, GO:0005694, GO:0005737, GO:0006261, GO:0006265, GO:0034335, GO:0046872, KEGG:K02470, SO:0001217, UniRef:UniRef50_P22447, UniRef:UniRef90_P34031
contig_1	cds	1625398	1625826	-	GCF_964030635_02078		IS30 family transposase	GO:0004803, SO:0001217, UniRef:UniRef50_UPI00313F3DC1, UniRef:UniRef90_UPI00313C222A
contig_1	cds	1625855	1626037	-	GCF_964030635_02079		Integrase catalytic domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2K8NYQ1, UniRef:UniRef90_UPI0030CAC077
contig_1	cds	1626214	1627197	-	GCF_964030635_02080		hypothetical protein	PFAM:PF00665.32
contig_1	cds	1627586	1627984	+	GCF_964030635_02081		Spiroplasmavirus-related protein	SO:0001217, UniRef:UniRef50_A0A0K2JGV9
contig_1	cds	1627977	1628705	+	GCF_964030635_02082		phage terminase large subunit	KEGG:K06909, SO:0001217, UniRef:UniRef50_L8B3A6, UniRef:UniRef90_UPI0030D31172
contig_1	cds	1628745	1629437	+	GCF_964030635_02083		PBSX family phage terminase large subunit	KEGG:K06909, SO:0001217, UniRef:UniRef50_A0A432ZUI0, UniRef:UniRef90_A0A3S0SKV3
contig_1	cds	1629437	1629715	+	GCF_964030635_02084		Adhesin P12	RefSeq:WP_253301740.1, SO:0001217, UniParc:UPI00209C7E7A, UniRef:UniRef100_UPI00209C7E7A, UniRef:UniRef50_A0A2P6F9F7, UniRef:UniRef90_A0A3S0YNT3
contig_1	cds	1629708	1631099	+	GCF_964030635_02085		Adhesin P54	SO:0001217, UniRef:UniRef50_A0A2P6FF31, UniRef:UniRef90_A0A2P6FA19
contig_1	cds	1631103	1634312	+	GCF_964030635_02086		Adhesin P123	SO:0001217, UniRef:UniRef50_W0GR15
contig_1	cds	1634425	1634847	+	GCF_964030635_02087		hypothetical protein	PFAM:PF13518.12
contig_1	cds	1634980	1635642	+	GCF_964030635_02088		hypothetical protein	PFAM:PF00665.32, PFAM:PF13683.12
contig_1	cds	1635711	1636229	-	GCF_964030635_02089		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A2P6FEX0
contig_1	cds	1636326	1636979	-	GCF_964030635_02090		hypothetical protein	
contig_1	cds	1637291	1637752	+	GCF_964030635_02091		P18	SO:0001217, UniRef:UniRef50_A0A2P6FFS4, UniRef:UniRef90_A0A2P6FFS4
contig_1	cds	1637769	1639175	+	GCF_964030635_02092		Capsid protein	SO:0001217, UniRef:UniRef50_A0A3S0RR73, UniRef:UniRef90_A0A432ZUL1
contig_1	cds	1639182	1640099	+	GCF_964030635_02093		Spiroplasma plectrovirus-related protein	SO:0001217, UniRef:UniRef50_A0A345DQG0, UniRef:UniRef90_UPI0030CC2682
contig_1	cds	1640089	1641111	+	GCF_964030635_02094		DUF3688 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2P6F9G9
contig_1	cds	1641127	1641780	+	GCF_964030635_02095		Transmembrane protein	SO:0001217, UniRef:UniRef50_A0A2P6FFU6, UniRef:UniRef90_A0A2P6FFU6
contig_1	cds	1641913	1642200	+	GCF_964030635_02096	ytxH	YtxH domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2P6FA36, UniRef:UniRef90_A0A432ZUT3
contig_1	cds	1642226	1642405	-	GCF_964030635_02097		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A2P6FFW2, UniRef:UniRef90_UPI0030D2A146
contig_1	cds	1642410	1642880	-	GCF_964030635_02098		Spiroplasma plectrovirus-related protein	SO:0001217, UniRef:UniRef50_A0A345DLT5
contig_1	cds	1642865	1643731	-	GCF_964030635_02099	recT	recombinase RecT	KEGG:K07455, SO:0001217, UniRef:UniRef50_A0A0K2JFY0, UniRef:UniRef90_UPI0037DCEEC9
contig_1	cds	1643734	1644510	-	GCF_964030635_02100		Phage protein	SO:0001217, UniRef:UniRef50_A0AAI9T4X2, UniRef:UniRef90_UPI0030D53007
contig_1	cds	1644513	1644659	-	GCF_964030635_02101		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A2P6FG49
contig_1	cds	1644652	1644942	-	GCF_964030635_02102		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A2P6FGE5, UniRef:UniRef90_UPI0030D1B4AB
contig_1	cds	1644956	1645123	-	GCF_964030635_02103		Spiroplasmavirus-related protein	SO:0001217, UniRef:UniRef50_A0A0K2JHY1, UniRef:UniRef90_UPI0030CE4450
contig_1	cds	1645133	1645414	-	GCF_964030635_02104		Spiroplasmavirus-related protein	SO:0001217, UniRef:UniRef50_A0A0K2JGU8, UniRef:UniRef90_A0A2P6FFS2
contig_1	cds	1645967	1646206	-	GCF_964030635_02105		Spiroplasmavirus-related protein	SO:0001217, UniRef:UniRef50_A0A0K2JHV7
contig_1	cds	1646426	1646926	-	GCF_964030635_02106		DDE-type integrase/transposase/recombinase	SO:0001217, UniRef:UniRef50_UPI00313ABA5D
contig_1	cds	1647187	1647450	-	GCF_964030635_02107		transposase family protein	SO:0001217, UniRef:UniRef50_A0A432ZV48, UniRef:UniRef90_UPI0030D2CBE0
contig_1	cds	1647496	1648056	-	GCF_964030635_02108		IS30 family transposase	GO:0004803, SO:0001217, UniRef:UniRef50_UPI0035C8F34F, UniRef:UniRef90_UPI0035C8F34F
contig_1	cds	1648198	1648860	+	GCF_964030635_02109		Transposase Helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2R6Y5Q2
contig_1	cds	1648888	1649028	+	GCF_964030635_02110		Transposase DDE domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2P6FAK5
contig_1	cds	1649178	1650395	-	GCF_964030635_02111		hypothetical protein	PFAM:PF00665.32, PFAM:PF13276.12, PFAM:PF13384.12, PFAM:PF13518.12, PFAM:PF13683.12
contig_1	cds	1650688	1652301	-	GCF_964030635_02112	groL	chaperonin GroEL	GO:0042026, GO:0140662, SO:0001217, UniRef:UniRef50_Q9KKF0, UniRef:UniRef90_UPI0030CB3109
contig_1	cds	1652323	1652598	-	GCF_964030635_02113		co-chaperone GroES family protein	KEGG:K04078, SO:0001217, UniRef:UniRef50_A0A0K2JHE6, UniRef:UniRef90_UPI0030CFFC09
contig_1	cds	1652778	1653569	-	GCF_964030635_02114		Integrase catalytic domain-containing protein	SO:0001217, UniRef:UniRef50_R9KFE9
contig_1	cds	1653770	1653886	-	GCF_964030635_02115		(pseudo) transposase	SO:0001217, UniRef:UniRef50_J8DD51, UniRef:UniRef90_UPI0030D26C5A
contig_1	cds	1654043	1654639	-	GCF_964030635_02116		DDE-type integrase/transposase/recombinase	SO:0001217, UniRef:UniRef50_UPI0030CC6F38, UniRef:UniRef90_UPI0030D4CDF8
contig_1	cds	1654903	1655166	-	GCF_964030635_02117		transposase family protein	SO:0001217, UniRef:UniRef50_A0A432ZV48, UniRef:UniRef90_UPI0030D2CBE0
contig_1	cds	1655664	1655828	+	GCF_964030635_02118	rpsU	30S ribosomal protein S21	GO:0003735, GO:0005840, GO:0006412, SO:0001217, UniRef:UniRef50_W6AWZ0, UniRef:UniRef90_R4U5V4
contig_1	cds	1656125	1656322	-	GCF_964030635_02119		(pseudo) Transposase	SO:0001217, UniRef:UniRef50_A0A432ZVT8, UniRef:UniRef50_UPI00313ED587, UniRef:UniRef90_A0A432ZVT8
contig_1	cds	1656773	1656994	+	GCF_964030635_02120	rnmV	(pseudo) ribonuclease M5	EC:3.1.26.8, GO:0006364, GO:0043822, KEGG:K05985, SO:0001217, UniRef:UniRef50_R4UKC9, UniRef:UniRef90_UPI0030D305F3
contig_1	cds	1656994	1657866	+	GCF_964030635_02121	rsmA	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	EC:2.1.1.182, GO:0000179, GO:0006364, SO:0001217, UniRef:UniRef50_W0GSI6, UniRef:UniRef90_UPI0030CF7414
contig_1	cds	1658012	1658275	+	GCF_964030635_02122		transposase family protein	SO:0001217, UniRef:UniRef50_A0A432ZV48, UniRef:UniRef90_UPI0030D2CBE0
contig_1	cds	1658539	1659135	+	GCF_964030635_02123		DDE-type integrase/transposase/recombinase	SO:0001217, UniRef:UniRef50_UPI0030CC6F38, UniRef:UniRef90_UPI0030D4CDF8
contig_1	cds	1659245	1663486	-	GCF_964030635_02124		ABC transporter permease	SO:0001217, UniRef:UniRef50_W0GSG8, UniRef:UniRef90_UPI0030D37245
contig_1	cds	1663517	1665844	-	GCF_964030635_02125		lipoprotein	SO:0001217, UniRef:UniRef50_A0A1J0U216, UniRef:UniRef90_UPI0030D555D4
contig_1	cds	1665912	1666772	-	GCF_964030635_02126		Transmembrane protein	SO:0001217, UniRef:UniRef50_A0AAI9T3L3
contig_1	cds	1666766	1666927	-	GCF_964030635_02127		hypothetical protein	
contig_1	cds	1667024	1667389	-	GCF_964030635_02128		Large ribosomal subunit protein bL12	SO:0001217, UniRef:UniRef50_Q6F0L4
contig_1	cds	1667445	1667936	-	GCF_964030635_02129		Large ribosomal subunit protein uL10	SO:0001217, UniRef:UniRef50_R4UMU9
contig_1	ncRNA-region	1667954	1668114	-			Ribosomal protein L10 leader	RFAM:RF00557, SO:0000140
contig_1	cds	1668248	1668667	+	GCF_964030635_02130		IS1 family transposase	SO:0001217, UniRef:UniRef50_UPI001C04B7CB
contig_1	cds	1668821	1669207	+	GCF_964030635_02131		(pseudo) transposase	SO:0001217, UniRef:UniRef50_UPI001C0573B8, UniRef:UniRef50_UPI00313D9097, UniRef:UniRef90_UPI00313AB213
contig_1	cds	1669495	1669764	-	GCF_964030635_02132		hypothetical protein	
contig_1	cds	1669918	1670424	-	GCF_964030635_02133		hypothetical protein	
contig_1	cds	1670430	1670948	-	GCF_964030635_02134		hypothetical protein	
contig_1	cds	1671491	1674223	+	GCF_964030635_02135	mgtA	magnesium-translocating P-type ATPase	EC:7.2.2.14, GO:0015444, GO:0015693, GO:0016020, KEGG:K01531, SO:0001217, UniRef:UniRef50_R4U4S7, UniRef:UniRef90_Q14L95
contig_1	cds	1674417	1675367	-	GCF_964030635_02136		IS30 family transposase	GO:0004803, SO:0001217, UniRef:UniRef50_UPI0030D2B8B1, UniRef:UniRef90_UPI00313E6C49
contig_1	cds	1675691	1676062	+	GCF_964030635_02137		hypothetical protein	
contig_1	cds	1675931	1676707	-	GCF_964030635_02138		hypothetical protein	
contig_1	cds	1676952	1677938	+	GCF_964030635_02139		NAD(P)/FAD-dependent oxidoreductase	SO:0001217, UniRef:UniRef50_Q14NQ7, UniRef:UniRef90_UPI0030CDE973
contig_1	cds	1677960	1679744	-	GCF_964030635_02140		transporter	SO:0001217, UniRef:UniRef50_A0A1J0U1A4, UniRef:UniRef90_UPI0030CDD242
contig_1	cds	1680045	1680641	-	GCF_964030635_02141		DDE-type integrase/transposase/recombinase	SO:0001217, UniRef:UniRef50_UPI0030CC6F38, UniRef:UniRef90_UPI0030D4CDF8
contig_1	cds	1681033	1681911	+	GCF_964030635_02142		IS30 family transposase	GO:0004803, SO:0001217, UniRef:UniRef50_UPI00313C71C8, UniRef:UniRef90_UPI00313C71C8
contig_1	cds	1682119	1683117	+	GCF_964030635_02143	gap	type I glyceraldehyde-3-phosphate dehydrogenase	GO:0006006, GO:0016620, GO:0050661, GO:0051287, SO:0001217, UniRef:UniRef50_S5MF41, UniRef:UniRef90_Q14PS1
contig_1	cds	1683234	1683338	+	GCF_964030635_02144		hypothetical protein	
contig_1	cds	1683374	1683556	-	GCF_964030635_02145		Integrase catalytic domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2K8NYQ1, UniRef:UniRef90_UPI0030CAC077
contig_1	cds	1683632	1683772	+	GCF_964030635_02146		hypothetical protein	
contig_1	cds	1683769	1683984	-	GCF_964030635_02147		transposase	SO:0001217, UniRef:UniRef50_UPI0035C8E137, UniRef:UniRef90_UPI0035C8E137
contig_1	cds	1684597	1684719	-	GCF_964030635_02148		helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_UPI00313DE3B3, UniRef:UniRef90_UPI00313DE3B3
contig_1	cds	1684777	1684980	+	GCF_964030635_02149		hypothetical protein	
contig_1	cds	1685241	1685708	+	GCF_964030635_02150		DDE-type integrase/transposase/recombinase	SO:0001217, UniRef:UniRef50_UPI0020A0E2F4, UniRef:UniRef90_UPI0030D216C4
contig_1	cds	1685893	1687476	-	GCF_964030635_02151	trkG	potassium transporter TrkG	SO:0001217, UniRef:UniRef50_W0GS18, UniRef:UniRef90_UPI0030CF062C
contig_1	cds	1687580	1688281	+	GCF_964030635_02152	ktrA	Potassium uptake protein KtrA	SO:0001217, UniRef:UniRef50_W0GMF4, UniRef:UniRef90_A0A0K2JID1
contig_1	cds	1688323	1688919	-	GCF_964030635_02153		DDE-type integrase/transposase/recombinase	SO:0001217, UniRef:UniRef50_UPI0030CC6F38, UniRef:UniRef90_UPI0030D4CDF8
contig_1	cds	1689183	1689446	-	GCF_964030635_02154		transposase family protein	SO:0001217, UniRef:UniRef50_A0A432ZV48, UniRef:UniRef90_UPI0030D2CBE0
contig_1	cds	1689562	1690965	-	GCF_964030635_02155		amino acid permease	SO:0001217, UniRef:UniRef50_A0A1J0TZJ0, UniRef:UniRef90_UPI0030CED565
contig_1	cds	1691155	1691568	+	GCF_964030635_02156		IS1 family transposase	SO:0001217, UniRef:UniRef50_UPI001C04B7CB
contig_1	cds	1692069	1692332	+	GCF_964030635_02157		transposase family protein	SO:0001217, UniRef:UniRef50_A0A432ZV48, UniRef:UniRef90_UPI0030D2CBE0
contig_1	cds	1692596	1693192	+	GCF_964030635_02158		DDE-type integrase/transposase/recombinase	SO:0001217, UniRef:UniRef50_UPI0030CC6F38, UniRef:UniRef90_UPI0030D4CDF8
contig_1	cds	1693234	1693935	-	GCF_964030635_02159	ktrA	Potassium uptake protein KtrA	SO:0001217, UniRef:UniRef50_W0GMF4, UniRef:UniRef90_A0A0K2JID1
contig_1	cds	1694039	1694182	+	GCF_964030635_02160		hypothetical protein	
contig_1	cds	1694125	1695267	+	GCF_964030635_02161	trkG	potassium transporter TrkG	SO:0001217, UniRef:UniRef50_UPI001EF7A063
contig_1	cds	1695737	1695847	+	GCF_964030635_02162		Plectrovirus spv1-c74 orf 14 protein	SO:0001217, UniRef:UniRef50_Q14LW1
contig_1	cds	1696037	1696342	+	GCF_964030635_02163		Transposase	SO:0001217, UniRef:UniRef50_A0A432ZVT8
contig_1	cds	1696474	1696983	-	GCF_964030635_02164		hypothetical protein	
contig_1	cds	1696984	1697199	-	GCF_964030635_02165		transposase	SO:0001217, UniRef:UniRef50_UPI0035C8E137, UniRef:UniRef90_UPI0035C8E137
contig_1	cds	1697812	1697934	-	GCF_964030635_02166		helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_UPI00313DE3B3, UniRef:UniRef90_UPI00313DE3B3
contig_1	cds	1698233	1699021	-	GCF_964030635_02167		hypothetical protein	
contig_1	cds	1699360	1699905	+	GCF_964030635_02168		hypothetical protein	PFAM:PF00665.32, PFAM:PF13683.12
contig_1	cds	1699880	1700134	+	GCF_964030635_02169		hypothetical protein	PFAM:PF07831.19
contig_1	cds	1700238	1700999	+	GCF_964030635_02170		Segregation and condensation protein A	SO:0001217, UniRef:UniRef50_R4UIH5
contig_1	cds	1701005	1701553	+	GCF_964030635_02171	scpB	SMC-Scp complex subunit ScpB	GO:0005515, GO:0007059, KEGG:K06024, SO:0001217, UniRef:UniRef50_W0GP73, UniRef:UniRef90_UPI0030CC7E2C
contig_1	cds	1701553	1702296	+	GCF_964030635_02172		pseudouridine synthase	EC:5.4.99.22, KEGG:K06178, SO:0001217, UniRef:UniRef50_Q14P18, UniRef:UniRef90_UPI0030CDE1A1
contig_1	cds	1702310	1702912	+	GCF_964030635_02173		AAA family ATPase	SO:0001217, UniRef:UniRef50_Q14P17, UniRef:UniRef90_Q14P17
contig_1	cds	1703140	1703403	+	GCF_964030635_02174		transposase family protein	SO:0001217, UniRef:UniRef50_A0A432ZV48, UniRef:UniRef90_UPI0030D2CBE0
contig_1	cds	1703577	1704260	+	GCF_964030635_02175		IS3 family transposase	GO:0004803, SO:0001217, UniRef:UniRef50_UPI002481DC89, UniRef:UniRef90_UPI0030CFC166
contig_1	cds	1704380	1704559	+	GCF_964030635_02176		Transposase	SO:0001217, UniRef:UniRef50_A0A1Q5P404
contig_1	cds	1704601	1704720	+	GCF_964030635_02177		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_UPI00313EBDEF, UniRef:UniRef90_UPI00313EBDEF
contig_1	cds	1704668	1705399	+	GCF_964030635_02178		Integrase catalytic domain-containing protein	SO:0001217, UniRef:UniRef50_R9KFE9
contig_1	cds	1705563	1706210	+	GCF_964030635_02179		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A2P6FCJ7, UniRef:UniRef90_UPI0030CFEB89
contig_1	cds	1706271	1707119	-	GCF_964030635_02180		hypothetical protein	PFAM:PF00665.32, PFAM:PF13276.12, PFAM:PF13683.12
contig_1	cds	1707446	1707709	+	GCF_964030635_02181		transposase family protein	SO:0001217, UniRef:UniRef50_A0A432ZV48, UniRef:UniRef90_UPI0030D2CBE0
contig_1	cds	1707970	1708566	+	GCF_964030635_02182		DDE-type integrase/transposase/recombinase	SO:0001217, UniRef:UniRef50_UPI0030CC6F38, UniRef:UniRef90_UPI0030D4CDF8
contig_1	cds	1708607	1709263	-	GCF_964030635_02183		hypothetical protein	
contig_1	cds	1709480	1710241	+	GCF_964030635_02184		hypothetical protein	
contig_1	cds	1710251	1710433	-	GCF_964030635_02185		Integrase catalytic domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2K8NYQ1, UniRef:UniRef90_UPI0030CAC077
contig_1	cds	1710503	1710934	-	GCF_964030635_02186		DDE-type integrase/transposase/recombinase	SO:0001217, UniRef:UniRef50_UPI0020A0E2F4
contig_1	cds	1711108	1711371	-	GCF_964030635_02187		transposase family protein	SO:0001217, UniRef:UniRef50_A0A432ZV48, UniRef:UniRef90_UPI0030D2CBE0
contig_1	cds	1711479	1711742	-	GCF_964030635_02188		transposase family protein	SO:0001217, UniRef:UniRef50_A0A432ZV48, UniRef:UniRef90_UPI0030D2CBE0
contig_1	cds	1712141	1712878	+	GCF_964030635_02189	tpiA	triose-phosphate isomerase	EC:5.3.1.1, GO:0004807, GO:0006096, KEGG:K01803, SO:0001217, UniRef:UniRef50_P50918, UniRef:UniRef90_UPI0030D318F5
contig_1	cds	1713447	1713626	+	GCF_964030635_02190		Transposase	SO:0001217, UniRef:UniRef50_A0A1Q5P404
contig_1	cds	1713668	1714459	+	GCF_964030635_02191		Integrase catalytic domain-containing protein	SO:0001217, UniRef:UniRef50_R9KFE9
contig_1	cds	1714501	1714674	-	GCF_964030635_02192		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI001C04B871
contig_1	cds	1714851	1715036	+	GCF_964030635_02193		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI001EF85F8B, UniRef:UniRef90_UPI001EF85F8B
contig_1	cds	1715055	1715597	+	GCF_964030635_02194		RNAP delta factor	SO:0001217, UniRef:UniRef50_A0AAI9X0I1
contig_1	cds	1715684	1717279	+	GCF_964030635_02195		CTP synthase	EC:6.3.4.2, GO:0003883, GO:0006221, GO:0006241, KEGG:K01937, SO:0001217, UniRef:UniRef50_Q58574, UniRef:UniRef90_Q14PP6
contig_1	cds	1717348	1718649	+	GCF_964030635_02196		adenylosuccinate synthase	EC:6.3.4.4, GO:0004019, GO:0005525, GO:0006164, KEGG:K01939, SO:0001217, UniRef:UniRef50_P52150, UniRef:UniRef90_A0A0K2JFA6
contig_1	cds	1718649	1719941	+	GCF_964030635_02197	purB	adenylosuccinate lyase	EC:4.3.2.2, GO:0004018, GO:0009152, KEGG:K01756, SO:0001217, UniRef:UniRef50_P52201, UniRef:UniRef90_UPI0030D190A5
contig_1	cds	1719956	1720525	+	GCF_964030635_02198	pth	aminoacyl-tRNA hydrolase	EC:3.1.1.29, GO:0004045, SO:0001217, UniRef:UniRef50_R4U5C5, UniRef:UniRef90_UPI0030D11734
contig_1	cds	1720515	1721411	+	GCF_964030635_02199	rsmI	16S rRNA (cytidine(1402)-2'-O)-methyltransferase	EC:2.1.1.198, GO:0000451, GO:0008649, GO:0008757, KEGG:K07056, SO:0001217, UniRef:UniRef50_A0A0K2JEV2, UniRef:UniRef90_UPI0030CB3403
contig_1	cds	1721461	1721685	+	GCF_964030635_02200		transposase family protein	SO:0001217, UniRef:UniRef50_A0A432ZV48, UniRef:UniRef90_UPI0030D3635F
contig_1	cds	1721698	1722648	-	GCF_964030635_02201		IS30 family transposase	GO:0004803, SO:0001217, UniRef:UniRef50_UPI0030D2B8B1, UniRef:UniRef90_UPI00313E6C49
contig_1	cds	1722728	1723198	-	GCF_964030635_02202		hypothetical protein	
contig_1	cds	1723204	1723722	-	GCF_964030635_02203		hypothetical protein	
contig_1	cds	1723886	1724587	+	GCF_964030635_02204		Transmembrane protein	SO:0001217, UniRef:UniRef50_A0A0K2JGS1, UniRef:UniRef90_UPI0030D03FFD
contig_1	cds	1724604	1725278	+	GCF_964030635_02205	cmk	(d)CMP kinase	EC:2.7.4.25, GO:0004127, GO:0005524, GO:0015949, SO:0001217, UniRef:UniRef50_W0GKV8, UniRef:UniRef90_UPI0030D10AD5
contig_1	cds	1725279	1726595	+	GCF_964030635_02206	der	ribosome biogenesis GTPase Der	EC:3.6.5.-, GO:0003924, GO:0005525, GO:0005737, GO:0042254, GO:0043022, KEGG:K03977, SO:0001217, UniRef:UniRef50_P75309, UniRef:UniRef90_A0AAI9T2R5
contig_1	cds	1726607	1727617	+	GCF_964030635_02207		NAD(P)H-dependent glycerol-3-phosphate dehydrogenase	SO:0001217, UniRef:UniRef50_W6A9K4, UniRef:UniRef90_UPI0030D21806
contig_1	cds	1727701	1727964	+	GCF_964030635_02208		transposase family protein	SO:0001217, UniRef:UniRef50_A0A432ZV48, UniRef:UniRef90_UPI0030D2CBE0
contig_1	cds	1728225	1728812	+	GCF_964030635_02209		DDE-type integrase/transposase/recombinase	SO:0001217, UniRef:UniRef50_UPI0030CC6F38, UniRef:UniRef90_UPI0030D4CDF8
contig_1	cds	1728998	1729819	+	GCF_964030635_02210		Cof-type HAD-IIB family hydrolase	EC:3.1.3.104, KEGG:K21064, SO:0001217, UniRef:UniRef50_Q14PC0, UniRef:UniRef90_UPI0030CFDEDD
contig_1	cds	1729856	1731433	+	GCF_964030635_02211	gpmI	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	EC:5.4.2.12, GO:0006096, GO:0046537, KEGG:K15633, SO:0001217, UniRef:UniRef50_Q6MSF0, UniRef:UniRef90_UPI0030CFB9C1
contig_1	cds	1731690	1732286	-	GCF_964030635_02212		DDE-type integrase/transposase/recombinase	SO:0001217, UniRef:UniRef50_UPI0030CC6F38, UniRef:UniRef90_UPI0030D4CDF8
contig_1	cds	1732601	1732864	+	GCF_964030635_02213		transposase family protein	SO:0001217, UniRef:UniRef50_A0A432ZV48, UniRef:UniRef90_UPI0030D2CBE0
contig_1	cds	1733125	1733721	+	GCF_964030635_02214		DDE-type integrase/transposase/recombinase	SO:0001217, UniRef:UniRef50_UPI0030CC6F38, UniRef:UniRef90_UPI0030D4CDF8
contig_1	cds	1733847	1734086	-	GCF_964030635_02215		Spiroplasmavirus-related protein	RefSeq:WP_338955090.1, SO:0001217, UniParc:UPI0030D5753A, UniRef:UniRef100_UPI0030D5753A, UniRef:UniRef50_A0A0K2JHV7, UniRef:UniRef90_UPI0030D22F9C
